"group","value"
"Line B",2.15958826818218
"Line B",0.171419688589066
"Line B",2.11492355766854
"Line B",1.50377173790183
"Line B",2.4526897608337
"Line B",1.19023558338546
"Line B",0.846129717228637
"Line B",1.65838538913485
"Line B",2.62624056519395
"Line B",1.95235836891218
"Line B",1.67787909425941
"Line B",2.28217415663108
"Line B",0.7907329142141
"Line B",2.34848709053759
"Line B",1.17028745092852
"Line B",1.58516838769942
"Line B",2.12921900128758
"Line B",1.78736324697926
"Line B",2.23546236996278
"Line B",1.91505098791424
"Line B",1.41826958976071
"Line B",2.92828852282272
"Line B",1.55490386205369
"Line B",0.0823061626523198
"Line B",2.47724988042973
"Line B",1.32530883215142
"Line B",1.64271787643518
"Line B",0.93495174879331
"Line B",2.44143365776714
"Line B",1.06930113482059
"Line B",2.09864490672309
"Line B",0.763836918705541
"Line B",0.696039220820643
"Line B",1.75159129065631
"Line B",0.918345883352272
"Line B",0.542971104772272
"Line B",2.5806834424872
"Line B",1.3811233826951
"Line B",1.62103222378503
"Line B",2.58114825649279
"Line B",2.43556103014552
"Line B",1.76110220906281
"Line B",1.2987282559673
"Line B",2.37492201825277
"Line B",1.13205124286157
"Line B",1.62751197851629
"Line B",0.0793447178058264
"Line B",0.446002082822436
"Line B",2.3094870542383
"Line B",1.00880078794874
"Line B",0.257829796236829
"Line B",1.75854886461013
"Line B",1.80075791622571
"Line B",1.95590450356505
"Line B",1.66452268658134
"Line B",1.06541730098058
"Line B",1.38696519305269
"Line B",2.18032067122105
"Line B",1.55678849761806
"Line B",2.86822005696343
"Line B",2.00061515894772
"Line B",1.84518869064923
"Line B",1.12242862951794
"Line B",0.350959199845905
"Line B",2.26022599358409
"Line B",1.32344993122061
"Line B",1.08465590865376
"Line B",0.0532921719597446
"Line B",0.725464455331774
"Line B",2.77891701625828
"Line B",1.57799994087647
"Line B",2.28719146606745
"Line B",2.03006806032856
"Line B",1.28711649947145
"Line B",1.55141723411323
"Line B",1.9424488802893
"Line B",2.34722500528722
"Line B",2.48154258362984
"Line B",2.09172398225393
"Line B",2.30908107958092
"Line B",2.06149865431969
"Line B",1.29516415460732
"Line B",1.01865813810536
"Line B",0.677354367295867
"Line B",1.5980387059724
"Line B",1.94040970543865
"Line B",2.67713361964816
"Line B",2.41811393927867
"Line B",2.55614345796479
"Line B",2.24767447810562
"Line B",1.1288836533902
"Line B",0.997814255265381
"Line B",-0.207069266004919
"Line B",1.78388152109934
"Line B",1.66067559784908
"Line B",2.50337232504111
"Line B",2.17124018266716
"Line B",1.23745919742694
"Line B",1.2834115182336
"Line B",2.36251580627596
"Line B",1.67699016359032
"Line B",1.75120058417307
"Line B",0.650706380820368
"Line B",1.95025834756516
"Line B",1.04440632320121
"Line B",1.46243022011774
"Line B",1.08076340927306
"Line B",1.30394988979777
"Line B",1.78894249349275
"Line B",1.11441082553863
"Line B",1.32377171777656
"Line B",0.312761230164473
"Line B",0.784505978776173
"Line B",1.05942644210511
"Line B",2.27480165912478
"Line B",0.778302744604782
"Line B",1.70225066861317
"Line B",0.688944376608822
"Line B",1.34471145365948
"Line B",2.89188181388178
"Line B",0.572366986679797
"Line B",1.34846798631984
"Line B",2.72594240373621
"Line B",2.67454910800794
"Line B",0.177050222422095
"Line B",1.27759037261068
"Line B",2.28879497393965
"Line B",1.62935222099461
"Line B",0.786602222172982
"Line B",0.996422501488877
"Line B",1.38900373969262
"Line B",1.52180996249149
"Line B",2.51837760215279
"Line B",2.37654955481675
"Line B",2.2987441836528
"Line B",1.85219549433186
"Line B",1.95395855065164
"Line B",1.04490704185036
"Line B",1.47146450168251
"Line B",1.14231075082776
"Line B",2.31182767441525
"Line B",1.38179558012585
"Line B",0.870125529868949
"Line B",0.545061790151943
"Line B",2.60072575062656
"Line B",2.8175901176916
"Line B",1.78922883728891
"Line B",1.40695353861803
"Line B",0.380500286665926
"Line B",1.45306484293694
"Line B",2.28934088493413
"Line B",1.98094092994816
"Line B",1.52836413450417
"Line B",2.12920985894509
"Line B",1.75439837047865
"Line B",1.46614547210246
"Line B",1.09978578667777
"Line B",0.928324882211955
"Line B",2.2850533120372
"Line B",1.1041095711575
"Line B",2.22790610988245
"Line B",2.73592127788461
"Line B",2.00851994839264
"Line B",2.58735370738277
"Line B",1.95858055438507
"Line B",1.59865335564118
"Line B",0.735491533480877
"Line B",1.32200751517822
"Line B",2.53114020357861
"Line B",0.0419176911118495
"Line B",1.19274831776963
"Line B",1.73698444117717
"Line B",1.92969160176065
"Line B",0.264607643466618
"Line B",2.71052431208375
"Line B",2.15777462465486
"Line B",1.03217184163265
"Line B",0.849120725054103
"Line B",2.19588358521406
"Line B",2.51203275840077
"Line B",0.429100507802895
"Line B",1.79123087197505
"Line B",1.47774479329394
"Line B",1.14047553323261
"Line B",2.20492665982824
"Line C",3.12484318231937
"Line C",2.70895611712875
"Line C",1.74302478528284
"Line C",2.76585516881118
"Line C",3.37842604948744
"Line C",2.97481524794017
"Line C",2.73594692434279
"Line C",2.89605068302648
"Line C",2.73330646492172
"Line C",2.74796522190836
"Line C",2.10346325496987
"Line C",2.49776188953455
"Line C",2.8319477837923
"Line C",2.46313050742612
"Line C",3.69713408126693
"Line C",2.52821368840368
"Line C",3.25622439820958
"Line C",2.31353842824233
"Line C",3.15955677912702
"Line C",2.09005327750997
"Line C",2.79832196527536
"Line C",2.59903763469175
"Line C",1.95246274267514
"Line C",1.76445063153486
"Line C",2.64697876992309
"Line C",3.43832761051284
"Line C",2.78473676744048
"Line C",2.88764702858721
"Line C",2.57272765568633
"Line C",2.78242187649989
"Line C",2.45501455986866
"Line C",3.73526306974505
"Line C",3.05030321465406
"Line C",2.55313563755495
"Line C",2.65791063644649
"Line C",3.20840474689429
"Line C",3.07441196045438
"Line C",1.88919453488464
"Line C",1.78750775407734
"Line C",2.70466832957838
"Line C",2.4829815644002
"Line C",1.99824637962737
"Line C",2.56179631304331
"Line C",2.80088374802947
"Line C",3.33162198478966
"Line C",2.03295147500072
"Line C",1.8533373200547
"Line C",3.10216055306421
"Line C",2.45807440992909
"Line C",3.11514915026925
"Line C",3.01241551400041
"Line C",2.42841089274129
"Line C",2.62160150433255
"Line C",2.33156535038342
"Line C",2.95839810543075
"Line C",2.50551819600732
"Line C",3.17055683951297
"Line C",3.13334264965803
"Line C",2.14117881834168
"Line C",3.05753056611661
"Line C",2.37430836687514
"Line C",2.97635502793822
"Line C",2.71852432391389
"Line C",3.01428801400104
"Line C",3.04128391295523
"Line C",1.6341572290718
"Line C",2.12590631190765
"Line C",2.0331653656664
"Line C",2.26707519354985
"Line C",2.57407862939598
"Line C",3.02809610927638
"Line C",2.41552450918289
"Line C",3.44681933918115
"Line C",2.55061251663929
"Line C",2.04566136647125
"Line C",2.36817567581401
"Line C",2.33518671161198
"Line C",3.21474298165181
"Line C",2.94941850495845
"Line C",2.62075419831108
"Line C",2.71675636022865
"Line C",2.69804494735248
"Line C",1.7649970532581
"Line C",2.16111055915538
"Line C",2.3366478258602
"Line C",2.02322138529637
"Line C",1.86095561705143
"Line C",2.39009275532148
"Line C",2.25618217464135
"Line C",3.78921184160648
"Line C",2.68724779629395
"Line C",2.22468469670201
"Line C",3.2894936505893
"Line C",2.99678744993474
"Line C",2.52190186686091
"Line C",2.66550380810208
"Line C",2.63654727646295
"Line C",2.4074740532115
"Line C",3.14848840391402
"Line C",2.84097096452858
"Line C",2.63778044128919
"Line C",2.35912867798411
"Line C",2.40725052623515
"Line C",3.37274354760565
"Line C",3.58385501521305
"Line C",2.42888918590049
"Line C",3.23249377001656
"Line C",3.2296258095795
"Line C",2.54754917395994
"Line C",2.94616884161944
"Line C",1.740271425078
"Line C",3.1616706928891
"Line C",1.60708825796105
"Line C",2.50758043723051
"Line C",3.25333936613848
"Line C",2.81205123938951
"Line C",3.24898794463208
"Line C",2.49730457896434
"Line C",2.19566996651162
"Line C",2.34790526935406
"Line C",3.11662941684715
"Line C",3.79967076026845
"Line C",2.41151149862479
"Line C",3.25280600386381
"Line C",3.10582991113002
"Line C",2.6819164653651
"Line C",2.67715199339606
"Line C",3.08648189822316
"Line C",1.98303779710638
"Line C",3.52625769270675
"Line C",2.55158479904089
"Line C",1.75761102809258
"Line C",2.51093716266072
"Line C",2.58415815846572
"Line C",2.52853310576617
"Line C",1.9665486993281
"Line C",1.74180546124874
"Line C",3.17864490365942
"Line C",3.0790853188391
"Line C",3.28610905921771
"Line C",2.85227354168787
"Line C",2.86337450285643
"Line C",2.17063336320827
"Line C",2.79210815486485
"Line C",3.02769246597175
"Line C",3.27133489837968
"Line C",3.11887951941756
"Line C",2.63107354075095
"Line C",3.12492641903339
"Line C",2.77948603764825
"Line C",3.46271237178507
"Line C",3.74692131522569
"Line C",3.13393363413078
"Line C",2.29822967675547
"Line C",2.09940232692937
"Line C",2.54429765984102
"Line C",2.46482593934268
"Line C",2.33881577201602
"Line C",1.93782202783851
"Line C",3.17845851156902
"Line C",2.3506427302183
"Line C",2.45495463057391
"Line C",2.74267681725489
"Line C",3.3861454256417
"Line C",2.16111903785562
"Line C",2.91363221351025
"Line C",3.25734636435382
"Line C",2.53255058477724
"Line C",2.51561173422819
"Line C",2.14318758228817
"Line C",2.99648669388863
"Line C",3.3305363008573
"Line C",2.85363658879713
"Line C",2.47972265411959
"Line C",3.34947685963924
"Line C",2.55384421128324
"Line C",3.17232421130369
"Line C",1.71041994945367
"Line C",2.1635751871663
"Line C",1.65127436347381
"Line C",2.35961167310603
"Line C",1.99059557978622
"Line C",3.43207757997942
"Line C",2.75132514914931
"Line C",2.90988394772378
"Line C",3.75431439010748
"Line C",2.88349590196104
"Line C",2.74703371693703
"Line C",3.17102738492967
"Line C",2.05594198397952
"Line C",2.70421902835245
"Line C",3.11529261570373
"Line C",3.44088455919105
"Line C",2.38119726318476
"Line C",2.62689656855267
"Line C",2.76854310890266
"Line C",1.93179211516019
"Line C",1.98941271881167
"Line C",2.81641771931037
"Line C",2.30015105859342
"Line C",2.16029048135814
"Line C",2.75906128536817
"Line C",3.29979158730236
"Line C",2.92664527586493
"Line C",3.1625462752235
"Line C",2.93899994044556
"Line C",2.59581400250121
"Line C",3.10054991622338
"Line C",2.49356485353174
"Line C",3.00304929545259
"Line C",2.51626909421224
"Line C",2.99816107617685
"Line C",2.79930973678046
"Line C",2.64656736347628
"Line C",3.04507289901275
"Line C",2.69467838291317
"Line C",2.14635361195868
"Line C",2.48252675633928
"Line C",3.75008646399948
"Line C",3.06750549363486
"Line C",1.88399926635514
"Line C",3.13434287658157
"Line C",3.39196605943609
"Line C",2.77954286359067
"Line C",2.38041319782876
"Line C",3.34309139488634
"Line C",3.81741750090023
"Line C",3.21997664217878
"Line C",2.33415743928153
"Line C",2.96216531249915
"Line C",2.88876167920636
"Line C",3.49793344602387
"Line C",2.32049290697682
"Line C",2.52880970252909
"Line C",2.49411304912654
"Line C",3.26846290592874
"Line C",2.90248258150916
"Line C",3.0771888754168
"Line C",3.33985184882666
"Line C",2.09865183149128
"Line C",2.48129899072136
"Line C",1.48723736576689
"Line C",3.36294899772495
"Line C",2.82120816405388
"Line C",2.97406880015728
"Line C",2.88340377146569
"Line C",2.04698466445393
"Line C",2.84293777813304
"Line C",3.14898264639601
"Line C",2.88156841416931
"Line C",4.04342898658314
"Line C",2.90832551142236
"Line C",2.62732815830083
"Line C",1.71583861948851
"Line C",3.83796309193497
"Line C",2.70307060792131
"Line C",2.24796170179642
"Line C",2.4270592028227
"Line C",3.40965231129184
"Line C",3.01999228944127
"Line C",3.29548632508819
"Line C",2.53239428529752
"Line C",3.58831970143446
"Line C",3.3419196959108
"Line C",2.40219889298563
"Line C",2.89854032526825
"Line C",2.48948852200337
"Line C",3.42282551403562
"Line C",2.70283896524657
"Line C",2.3843296820579
"Line C",2.31391882853989
"Line C",3.07857105366452
"Line C",3.09680099596029
"Line C",2.74089626585048
"Line C",2.46034331197025
"Line C",2.93073095768883
"Line C",3.44269749946613
"Line C",2.57435765938315
"Line C",2.23320980277455
"Line C",3.56601451361294
"Line C",2.48971676099638
"Line C",2.08310707968148
"Line C",2.61667002022849
"Line C",2.87054915164395
"Line C",3.21427922901984
"Line C",2.78378081325891
"Line C",3.4812231265458
"Line C",3.44445799838091
"Line C",3.06585420862713
"Line C",2.46248351936785
"Line C",3.32110218071488
"Line C",2.69899448565187
"Line C",1.84621558835814
"Line C",2.09349212439721
"Line C",2.41234509236151
"Line C",2.86618247452042
"Line C",2.78865268786608
"Line C",2.37413185052606
"Line C",2.30784583195269
"Line C",2.97523488894037
"Line D",3.70209643988806
"Line D",4.10292361915563
"Line D",3.41975515035577
"Line D",2.77303136858962
"Line D",2.99040704752953
"Line D",3.0962428447512
"Line D",4.30010104756111
"Line D",4.86295890218058
"Line D",3.80504389012768
"Line D",4.4485644985195
"Line D",3.85085078964382
"Line D",5.17540986205667
"Line D",3.44198180543984
"Line D",3.97040476966042
"Line D",4.70651449343664
"Line D",5.18057372529234
"Line D",4.33042121427992
"Line D",4.15478611835899
"Line D",4.25536852957085
"Line D",3.73604530738659
"Line D",4.15371997563762
"Line D",3.40183382997977
"Line D",3.72400629469388
"Line D",5.11176069618638
"Line D",2.93830127134726
"Line D",3.42530800397392
"Line D",3.92400362014158
"Line D",4.19808505690919
"Line D",3.85214441222152
"Line D",4.73359117607124
"Line D",4.80216828046364
"Line D",4.35118684759627
"Line D",3.72080089426601
"Line D",4.63363743673575
"Line D",4.53084070480262
"Line D",4.58268286862406
"Line D",3.65031873526879
"Line D",5.3756660315026
"Line D",3.31913111310443
"Line D",4.40656374601522
"Line D",3.99531010459354
"Line D",3.03530361001468
"Line D",4.16238735156368
"Line D",3.49989512755412
"Line D",4.9625506945396
"Line D",4.20448942044294
"Line D",4.39026500306777
"Line D",3.23823263677057
"Line D",3.92132851131756
"Line D",3.85282603476245
"Line D",3.99560634883552
"Line D",5.41913188823392
"Line D",4.79478392006684
"Line D",4.91081325488051
"Line D",4.04319063070667
"Line D",4.68296216967601
"Line D",4.09959559747574
"Line D",4.29121178354394
"Line D",3.55963675382882
"Line D",3.67916278693427
"Line D",3.35045519294511
"Line D",4.61122980879228
"Line D",4.49236873691159
"Line D",4.15980648009933
"Line D",3.63566281840266
"Line D",4.04538399828093
"Line D",3.63678526262543
"Line D",3.97737300081446
"Line D",4.55149196206657
"Line D",4.22647896878301
"Line D",3.47175378510161
"Line D",3.91297522122809
"Line D",3.69705051095762
"Line D",5.05139747704996
"Line D",2.96753372343188
"Line D",3.98698771770199
"Line D",4.44314042200169
"Line D",3.92152333905983
"Line D",3.67167532298112
"Line D",4.81388369049373
"Line D",6.0314812246233
"Line D",4.06281192705011
"Line D",3.44559410359784
"Line D",4.30175276396265
"Line D",3.41854224977214
"Line D",3.69564855352118
"Line D",4.1697596032755
"Line D",3.9006320557419
"Line D",3.85585192982703
"Line D",3.35742475291314
"Line D",4.13301016854227
"Line D",3.36320853473717
"Line D",5.58240701080029
"Line D",4.85696824656248
"Line D",3.88933572442984
"Line D",3.61911777426535
"Line D",5.05589353283652
"Line D",4.01689553672075
"Line D",4.00139361666414
"Line D",3.74880614153595
"Line D",4.99634286057649
"Line D",3.68078908811421
"Line D",4.02023821776128
"Line D",4.51062902780458
"Line D",5.34638251703241
"Line D",4.4426141458926
"Line D",4.25557322471929
"Line D",4.44434956183278
"Line D",5.00421655837986
"Line D",4.03598632089412
"Line D",4.55053263347732
"Line D",3.77995373166372
"Line D",3.74002141791518
"Line D",3.39702692320404
"Line D",3.91171939108318
"Line D",4.50970566885335
"Line D",3.92752344955034
"Line D",3.13062730751132
"Line D",4.59414095448925
"Line D",4.98006993253777
"Line D",2.76069806515739
"Line D",3.31845549457707
"Line D",5.0551658612709
"Line D",3.81577196164885
"Line D",4.41879144739024
"Line D",3.52396957857118
"Line D",2.85906335030685
"Line D",4.24597084568453
"Line D",3.67880222370022
"Line D",3.37416791406418
"Line D",5.0004596185981
"Line D",4.28732920755927
"Line D",4.92799391379175
"Line D",6.11654900580128
"Line D",3.89040184094382
"Line D",3.82782012049586
"Line D",3.75652483843862
"Line D",4.52518226568278
"Line D",5.0773260440204
"Line D",3.9003741514917
"Line D",3.95488263478405
"Line D",4.06544368019363
"Line D",4.72191441301984
"Line D",3.38847420768355
"Line D",4.24099131110616
"Line D",4.55622876652486
"Line D",4.26890027303501
"Line D",3.29185998988156
"Line D",4.1237686467598
"Line D",5.16066647357802
"Line D",4.05660570713894
"Line D",4.01617893808996
"Line D",4.54737254398586
"Line D",3.9660465786796
"Line D",4.34772235921548
"Line D",5.08212778909633
"Line D",3.59804136769961
"Line D",4.85583527357007
"Line D",3.92933305253845
"Line D",4.6714076629008
"Line D",3.77401653655181
"Line D",4.14565833801132
"Line D",3.62613375751253
"Line D",3.9680213062578
