"group","value"
"Control",-0.419869437026359
"Control",-0.614740943947007
"Control",-1.01557597223513
"Control",-0.387369823139576
"Control",0.467726934447894
"Control",-0.496277772502512
"Control",0.511466640765695
"Control",-0.393105322246571
"Control",-0.474211779841828
"Control",-0.258039810375838
"Control",-0.395786716718196
"Control",0.785272852880047
"Control",-2.44126157152182
"Control",0.231728952024174
"Control",0.509151525955324
"Control",-0.422972017856949
"Control",-0.146294845087598
"Control",-0.643047920407768
"Control",1.58240769497314
"Control",-1.72916670291237
"Control",-1.82646806198256
"Control",0.46168106990341
"Control",-1.49738101404303
"Control",-0.403654703918913
"Control",-0.381764699003323
"Control",-0.7068205441511
"Control",-1.40654611250048
"Control",1.33358016827188
"Control",0.97735949369789
"Control",1.15281546663176
"Control",0.246151511070382
"Control",-1.1893838604836
"Control",0.606317683007027
"Control",-0.923874151276028
"Control",1.65582344735494
"Control",0.23160325398779
"Control",0.0672273593956606
"Control",-0.123137072210673
"Control",-1.02816821871818
"Control",-0.437728156119049
"Control",-1.68490327647365
"Control",-1.7624962512033
"Control",0.505276379149515
"Control",-0.160901681957631
"Control",2.06613516273946
"Control",0.596184723773087
"Control",0.744645892862093
"Control",0.882705712772961
"Control",-0.0255214293790896
"Control",0.719882209659152
"Control",-0.25123806983596
"Control",-0.893953692507276
"Control",-1.01087045968128
"Control",1.96601021994767
"Control",-0.478407755984333
"Control",0.740662415470256
"Control",0.242941048259867
"Control",0.30856032473092
"Control",-1.36530336992173
"Control",-0.0921656622461226
"Control",0.16256187217757
"Control",0.86980728792238
"Control",-1.14434327380563
"Control",-0.181847366045042
"Control",-1.60645885152878
"Control",0.0541772142858529
"Control",0.77352250248872
"Control",1.35672939590155
"Control",-0.331377522609008
"Control",1.18904080649424
"Control",-0.0856489267895462
"Control",1.01502918670435
"Control",0.199545472115497
"Control",0.535428146111109
"Control",1.58843598509333
"Control",-1.648182836751
"Control",0.569567980493751
"Control",2.30255152274782
"Control",0.566312240084507
"Control",1.27870727924921
"Control",0.590744796345441
"Control",-1.35070857709487
"Control",-0.212023225261462
"Control",0.465266488055297
"Control",-0.0432256063909205
"Control",-0.834909014687149
"Control",-0.252530623873597
"Control",-0.457600949387847
"Control",1.73855929183669
"Control",-0.521895963837114
"Control",1.38051133596141
"Control",-0.624589589177929
"Control",-0.211925076385078
"Control",0.33030862268987
"Control",-0.919374369023689
"Control",-0.313176635208392
"Control",1.78377288050589
"Control",0.802077820826245
"Control",0.304833381050963
"Control",1.26372304813234
"Control",-0.533829385204158
"Control",-0.809428654438422
"Control",0.621120635330343
"Control",0.801618397018548
"Control",0.393504290037719
"Control",1.70853559515903
"Control",-0.820475480535266
"Control",0.795908620105961
"Control",-0.37791642859529
"Control",-0.808857385194666
"Control",1.37088762459226
"Control",0.845122127889501
"Control",-1.28926996320592
"Control",0.198234609598676
"Control",1.14404508435834
"Control",-1.74074980368458
"Control",0.669983471751227
"Control",-1.11287285956312
"Control",-1.42611968794046
"Control",0.266768402107751
"Control",0.649893896379473
"Control",0.647465857178144
"Control",0.582888274119799
"Control",-0.247757533639516
"Control",-1.55970343529488
"Control",-1.86694910720387
"Control",1.20928261671818
"Control",-0.0510810931735243
"Control",-0.73281221560526
"Control",0.139447308752016
"Control",-1.39247653634578
"Control",-1.36394665952429
"Control",0.571056554886324
"Control",-0.221025065381946
"Control",1.10312582648349
"Control",0.473504661577677
"Control",-1.02104945199469
"Control",-0.316756056657596
"Control",-2.20464991697379
"Control",0.321900761275686
"Control",-0.131289349889113
"Control",1.10281518785844
"Control",-0.62391162254287
"Control",-1.42190588415974
"Control",-0.340604338258778
"Control",0.149156554159982
"Control",-0.421120924373681
"Control",-0.0444786604377455
"Control",-0.583355537448157
"Control",-1.26742295051837
"Control",-0.776790538303864
"Control",0.525554981471901
"Control",-0.782876431643224
"Control",1.01972583701098
"Control",0.22228450988122
"Control",-0.191700352679048
"Control",-2.5487421145494
"Control",2.68770945833777
"Control",-1.22070155107541
"Control",0.0959713332677457
"Control",1.38371622626132
"Control",0.180891964106183
"Control",-0.691399530487265
"Control",-1.23953625514213
"Control",-0.923113486406217
"Control",-0.00111260955626157
"Control",-0.476229330995668
"Control",0.885433489184443
"Control",-0.0381251209292039
"Control",-0.229987233325055
"Control",0.453786883487627
"Control",0.851724658547473
"Control",-0.0762244294916269
"Control",-0.023691279613334
"Control",0.669762266601891
"Control",1.16951435952186
"Control",1.28551615695736
"Control",-1.79736617926845
"Control",0.279235435733739
"Control",-0.361988493637213
"Control",-0.550318993656288
"Control",1.31476630183872
"Control",0.26434836384215
"Control",-0.745603126763462
"Control",0.894046393824011
"Control",0.472567753553928
"Control",1.13558389770277
"Control",1.07292672171363
"Control",-0.215385948640017
"Control",0.47402364036747
"Control",-0.143215873517626
"Control",-0.960426595894601
"Control",0.843923569606985
"Control",-1.52736908080556
"Control",0.693509480949813
"Control",-1.25524113597201
"Control",-0.821767006704322
"Control",-1.54612212039347
"Control",0.243890132598449
"Control",-1.74966766945942
"Control",0.950361496317927
"Control",-0.658099517816247
"Control",-1.6575351429354
"Control",0.826345532380562
"Control",-1.31224287351485
"Control",0.825089192150122
"Control",0.728466675213766
"Control",-0.340487404712268
"Control",-0.15590160368859
"Control",0.77546927576201
"Control",0.0242240165967171
"Control",0.589278826853973
"Control",0.359003685455529
"Control",1.60536335177406
"Control",-1.78662145169394
"Control",0.478403765954106
"Control",-0.226603463340477
"Control",0.12187166439937
"Control",0.0788030260719879
"Control",0.668875820048184
"Control",1.84146523219581
"Control",-0.280114531063063
"Control",-0.967647628652224
"Control",-0.741357078317002
"Control",1.51564823230523
"Control",-0.608998139255398
"Control",-0.694822009927028
"Control",1.74200212716704
"Control",0.248021504556074
"Control",0.794726571402286
"Control",-2.26180955999575
"Control",0.581978517425174
"Control",0.846047359418221
"Control",1.01350873481498
"Control",-2.20750003530122
"Control",-0.980595101189601
"Control",-0.0926783213855397
"Control",0.124977209844165
"Control",1.11562971233164
"Control",0.291004670098354
"Case",1.48272612702538
"Case",2.10739117227196
"Case",0.112572486027811
"Case",-1.37925983127364
"Case",1.51036502060639
"Case",0.34465952537
"Case",1.55919036407415
"Case",1.29004896306784
"Case",1.01991585638111
"Case",2.09973293002643
"Case",-0.71811181571029
"Case",2.23299520277291
"Case",0.631861594771533
"Case",1.30882883315139
"Case",-0.86991250519138
"Case",0.431662918961893
"Case",-1.00311207967548
"Case",0.464581851830995
"Case",2.7126135431615
"Case",1.88762498712924
"Case",0.534032364481326
"Case",0.454389873538599
"Case",2.93871308073308
"Case",0.688455659463493
"Case",3.45098828306797
"Case",2.04650327463029
"Case",1.66244488812497
"Case",2.97635601816993
"Case",0.774971146752825
"Case",-1.49685842647153
"Case",2.21158065239227
"Case",-2.07872446397213
"Case",-1.21281171331147
"Case",-0.654600816687882
"Case",1.4019422405439
"Case",2.45668542743966
"Case",1.43649694489413
"Case",1.50134272455015
"Case",-0.589241500298558
"Case",1.0710533142571
"Case",0.799839976281506
"Case",2.33919594000754
"Case",0.105646722981916
"Case",1.66968916227753
"Case",2.03390122153048
"Case",0.779836238233361
"Case",2.71110766143687
"Case",0.762705033984107
"Case",-1.65085111735029
"Case",0.340288888984079
"Case",0.298529644508305
"Case",0.875640877824687
"Case",0.904170247907774
"Case",0.870544627259464
"Case",1.20482767917925
"Case",-2.26330955414441
"Case",-0.0943529028835899
"Case",0.800419251382279
"Case",0.53716705773148
"Case",0.853935994473221
"Case",1.20394886487858
"Case",2.04629211347825
"Case",0.710653735024329
"Case",0.0332467125313021
"Case",0.705857444406861
"Case",1.11513366978338
"Case",-0.0668444943112408
"Case",1.94736973777818
"Case",-1.11275069054991
"Case",1.6799263606577
"Case",0.935261950128401
"Case",1.21199242882956
"Case",0.0641049726010624
"Case",0.57907128642811
"Case",1.43538121594082
"Case",-1.34794592634154
"Case",0.107980502575403
"Case",1.06423908586133
"Case",0.703119529944144
"Case",1.56154179727555
"Case",1.39391955377941
"Case",0.964175167909332
"Case",0.244863019594018
"Case",0.475871004775953
"Case",0.14740713258573
"Case",1.77624733994863
"Case",1.32741968992454
"Case",1.30797357610794
"Case",1.25868676846922
"Case",0.652005048960427
"Case",-0.0480601614622356
"Case",0.84568550285822
"Case",0.707246454287801
"Case",-0.211668827909106
"Case",0.92412109916572
"Case",1.3432840514536
"Case",0.653048676729028
"Case",-0.0531429238855913
"Case",1.41071620223808
"Case",2.09367088465542
"Case",2.68702943948901
"Case",0.384525895167579
"Case",0.489734517471946
"Case",2.16165242674972
"Case",0.536108460960262
"Case",0.142488523489349
"Case",-0.296130574183578
"Case",1.20111163664409
"Case",0.82852134369182
"Case",0.974968406776651
"Case",0.865064063781465
"Case",2.36821478381217
"Case",-0.257329592474648
"Case",1.09687461213614
"Case",1.02526884795517
"Case",2.98959037975427
"Case",0.624388565919706
"Case",-0.801190515287125
"Case",2.27096540539348
"Case",1.67391258773001
"Case",0.2415899510708
"Case",0.637603273315593
"Case",1.19730227004662
"Case",1.03140497405472
"Case",0.68654028695223
"Case",2.8477784126011
"Case",1.00597750987251
"Case",0.0356260352804454
"Case",-0.146673075078148
"Case",0.341708279771953
"Case",1.05908966041706
"Case",1.04110939552873
"Case",0.986109186975703
"Case",-0.348761937627581
"Case",0.827410727785583
"Case",1.72694774766475
"Case",1.20187506113192
"Case",-0.418452808784841
"Case",1.72345692675702
"Case",-0.464690267414935
"Case",2.3915634608883
"Case",2.83007360525714
"Case",0.210441233040438
"Case",1.16190316596478
"Case",0.322200840724454
"Case",0.811128409484515
"Case",1.18367861030121
"Case",1.34339000902818
"Case",-0.065514117936125
"Case",2.58282797985612
"Case",0.9378200612853
"Case",1.74942266903678
"Case",1.47956774060209
"Case",1.05849911945784
"Case",0.2447686046675
"Case",0.931134813700812
"Case",0.33312453997473
"Case",-0.697179508067568
"Case",0.144302453643441
"Case",0.231224576656402
"Case",-0.416489748994596
"Case",2.96202867058797
"Case",1.51203064509184
"Case",-0.503229641206082
"Case",-0.13330585208915
"Case",-1.00793710877494
"Case",-0.936265912152128
"Case",1.94871117878728
"Case",1.01970041387747
"Case",0.743102366473928
"Case",1.02840318073698
"Case",0.0157001023293485
"Case",0.855848936851521
"Case",3.07267000803648
"Case",0.744002589304541
"Case",0.34054362175003
"Case",1.37863731430287
"Case",3.10340982475699
"Case",1.63452022499445
"Case",-0.120517131052657
"Case",1.40385974170685
"Case",1.31933407377238
"Case",-0.492770516797182
"Case",1.95690821950293
"Case",0.986876258418888
"Case",-0.396644921602555
"Case",-0.114710487314161
"Case",-1.08206426393058
"Case",2.39201815945138
"Case",1.19231758272119
"Case",1.88149857964578
"Case",0.556119313945878
"Case",2.2565342854188
"Case",0.769396397710881
"Case",2.71781808812312
"Case",0.871775372893461
"Case",2.78320681623258
"Case",-0.349742009572365
"Case",1.16986211328972
"Case",0.409861536445044
"Case",1.48016693468842
"Case",2.09650045534801
"Case",-0.984212197717897
"Case",1.6988016002813
"Case",0.670308934709574
"Case",-0.138614958391918
"Case",1.32100989828407
"Case",-0.0846892089491399
"Case",3.16516817792633
"Case",3.81728182743894
"Case",2.51255937152007
"Case",2.35210156918896
"Case",1.55836393459914
"Case",-0.212104734422658
"Case",1.93068328034786
"Case",1.92399065663018
"Case",4.10104332813676
"Case",1.25307241709435
"Case",1.03237800467548
"Case",1.3957585060203
"Case",-0.446669578483703
"Case",-0.111710572249055
"Case",0.664913153392518
"Case",1.56746691423773
"Case",1.77920217814842
"Case",0.134404799799397
"Case",0.784223192997274
"Case",1.97002405385904
"Case",1.5730563609782
"Case",-0.0276918868205573
"Case",0.573162604782503
"Case",1.6431362778146
"Case",3.25243750935288
"Case",0.297009821319425
"Case",0.614051851426328
"Case",1.97589055522334
"Case",0.457349475025288
"Case",1.12713777017721
"Case",0.841318309836699
"Case",2.0868437435322
"Case",-0.0769933273830676
"Case",2.47566077782989
"Case",-0.268205934165728
"Case",-0.0153611328116464
"Case",0.786454550689947
"Case",0.206478666090603
"Case",1.52262147991045
"Case",0.939799562537049
"Case",-0.0727134090784887
"Case",0.0270818764367329
"Case",-0.0104591985902999
"Case",0.677910034654196
"Case",1.11383413557873
"Case",2.48555106212259
"Case",0.546938969903871
"Case",0.196616461654526
"Case",-0.674543612743683
"Case",0.187256547464013
"Case",0.644941499272226
"Case",-1.42495469950806
"Case",0.0385132210391879
"Case",1.95055088830458
"Case",0.401138691978459
"Case",0.691914299064641
"Case",-1.05464490563507
"Case",4.22211854693892
"Case",0.500556104706678
"Case",0.0627344434475655
"Case",0.767443148424314
"Case",1.04766560430972
"Case",1.17186892934774
"Case",-0.385690346462634
"Case",-0.519275347619393
"Case",1.0333267792695
"Case",0.504310918481539
"Case",2.50681906812992
"Case",1.72371475609096
"Case",3.54818550992016
"Case",0.78104675920823
"Case",1.63760866592966
"Case",-0.341189703865812
"Case",0.55780102705501
"Case",-0.154619686615929
"Case",1.53655573229775
"Case",1.84488249824325
"Case",0.509392983331125
"Case",-0.45873183988481
"Case",1.56273541336816
"Case",-0.539833522400664
"Case",0.815547817048193
"Case",0.866732758841559
"Case",-1.35603853804533
"Case",1.55973154135212
"Case",1.43752529471292
"Case",1.86912257277009
"Case",-0.172357447492675
"Case",-1.1023958929897
"Case",0.248605262692781
"Case",0.721215086380082
"Case",-0.28201584862036
"Case",2.59619564262224
"Case",0.319535985855075
"Case",-0.0343604314973265
"Case",2.67243700097342
"Case",2.00764965248291
"Case",0.152066633592812
"Case",2.89649029277669
"Case",1.57021172933149
"Case",1.10219426460479
"Case",0.413510465389652
"Case",3.31568131373053
"Case",-0.315277366350344
"Case",-0.572337018839367
"Case",2.75310599972948
"Case",2.08394655831825
"Case",1.19674008012045
"Case",-0.138741498807335
"Case",1.44568878339649
"Case",0.0112470205086321
"Case",0.866975730093548
"Case",1.5362704520817
"Case",0.578889425011793
"Case",3.25078997286108
"Case",0.774253647067882
"Case",1.68477224672515
"Case",1.60793672494975
"Case",0.0278592977018381
"Case",2.08603881507355
"Case",1.38766055532425
"Case",1.05898930630691
"Case",1.25670863570891
"Case",1.61627367928882
"Case",2.32079964464978
"Case",2.56502970067709
"Case",0.989994903873652
"Case",1.45768969689745
"Case",0.432223754697083
"Case",2.49467960726114
"Case",1.45010274085773
"Case",-0.316830700642694
"Case",2.00044734169272
"Case",-0.0441476775176785
"Case",1.15931166590285
"Case",-0.259418465744448
"Case",1.27402393368965
"Case",0.715463978918048
"Case",1.91237237429771
"Case",3.03532113693437
"Case",0.165221843462438
"Case",0.302073099018233
"Case",1.08915452440595
"Case",-1.42659187309277
"Case",2.68409390018683
"Case",-0.4856553336931
"Case",2.24070318278856
"Case",3.1540598546254
"Case",-0.739490025236235
"Case",4.62967040757038
"Case",-0.202892048544824
"Case",1.03638283307121
"Case",0.242164797676199
"Case",0.346402481240841
"Case",1.30932985616528
"Case",1.16424563967386
"Case",1.93861951225944
"Case",0.296495098871784
"Case",2.63506434103731
"Case",2.61031024916539
"Case",-0.454560402954948
"Case",1.19667519192736
"Case",1.04617821930687
"Case",-0.550420286332205
"Case",1.28693349766903
"Case",0.278365027101507
"Case",1.26929707018051
"Case",1.69880800551214
"Case",0.316362041725051
"Case",-0.709951367279647
"Case",1.63197542961626
"Case",1.13939472397479
"Case",1.0574681570147
"Case",3.21875140238278
"Case",0.8493003777968
"Case",0.809360583219231
"Case",0.5857947803718
"Case",1.4889565626895
"Case",1.94094524101748
"Case",-0.638512844816506
"Case",1.70163432481007
"Case",2.09054061924684
"Case",3.32188702232292
"Case",0.0729745151679526
"Case",1.85826459611609
"Case",1.89703579568376
"Case",-0.130348179744391
"Case",0.471817636047838
"Case",-0.364803645606533
"Case",1.935577889391
"Case",3.55903494170768
"Case",0.372895057265705
